id,name,active,scrambles,solution,algo_type_id,algo_type,cube_type,group_name,img_link,colors,rotate,pro_only
333_oll_51,51,checked,"F' L2 B' D2 F2 R B' R F U2 B2 U R2 U' R2 D R2 D' F2 D2
L F2 L2 B L F2 L2 B R2 U F2 R2 B2 D F2 U2
R B2 R2 F R F2 L2 F U R2 D R2 L2 U' L2 U2 L2 F2 L2 U'
R U2 L' F' B' U2 B' L F' R' B2 U R2 U' R2 D' B2 D F2 U2
R D L2 D2 B' D B R U' B2 U R2 F2 D' R2 L2 B2 D' R2 F2
F' L2 F U L2 D R' F R F2 D' F2 U2 F2 L2 F2 U L2 U F2
R' U2 R U2 R' B L' B D2 L' D2 L2 U R2 U' R2 U' B2 U2 R2
F' D' L' U' L' U L2 F2 U2 F D2 R2 U D2 F2 D F2 R2 U' F2
L F2 R2 F L F2 R2 F R2 U' B2 R2 F2 D' B2 U2
F' U' L' U L U' L' U L F' U2 R2 B2 L2 D' L2 B2 R2 U F2
R D L2 D2 B' D B R D2 R2 L2 U R2 D L2 D L2 D R2
L F2 R2 F L F2 R2 F D' R2 B2 R2 D R2 F2 L2 F2 R2 F2
F R U2 F2 B2 L D2 L F R2 L2 D' L2 F2 L2 U F2 R2 D
F R2 B2 R F' R2 B2 R B2 U' B2 U R2 D' R2 D B2 R2
F R2 B2 R F L2 F2 R' F2 U' B2 U R2 D' R2 D L2 F2 R2 B2",F U R U' R' U R U' R' F',3_oll,OLL,333,I Shape,,"#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F",0.0,
333_oll_27,27,checked,"F' U B U' F U B U F2 R2 U R2 U' R2 D R2 D' F2 B2
R U2 R' U' R U' R U' R2 U R2 B2 R2 U B2 U' R2 B2
R D L' D' R D L U2 B2 U2 L2 U L2 B2 U B2 D' B2 U2 R2
R D L' D' R D L' U L2 U L2 U2 L2 D' R2 U R2 U R2 U2
R U2 R' U' R U' R F2 U' F2 U F2 R2 B2 D L2 D' B2
R U2 R' U' R U' R U2 F2 L2 B2 D' B2 L2 F2 U R2
R U2 R' U' R U' R U' F2 R2 F2 U2 F2 R2 F2 U' R2
R U2 R' U' R U' R U2 F2 L2 B2 D B2 L2 F2 U' R2
R U2 R' U' R U' R B2 U B2 U' B2 R2 F2 D' L2 D F2
R U2 R' U' R U' R U' F2 L2 B2 D B2 L2 F2 U2 R2
R U2 R' U' R U' R U F2 R2 F2 U2 F2 R2 F2 U R2
R U2 R' U' R U' R U F2 L2 B2 D' B2 L2 F2 U2 R2
R' U L U' R U L F2 U' L2 D L2 D' B2 U F2 B2 L2 U
R' U' R U' R' U2 R L2 U L2 D' B2 R2 U' R2 D B2
R D L' D' R D L D' R2 L2 B2 U' B2 U B2 D' B2 D L2",R U R' U R U2 R',3_oll,OLL,333,Cross,,"#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000",0.0,
333_oll_43,43,checked,"B L U L' U' B U R2 F2 L2 D' L2 F2 R2 U2 B2
F' L' U' L U F R2 U R2 U' R2 F2 R2 U' F2 U R2 F2
R U B' U' R' B' U B U' R2 U2 F2 L2 B2 D2 L2 F2 U'
R2 F2 U' R' F R2 F' R U2 B2 D' B2 U' B2 D2 F2 L2 B2 R2 U'
B' U' R' U R B R2 U F2 L2 B2 D' B2 L2 F2 U2 R2
F U R U' R' F U' R2 B2 L2 D L2 B2 R2 U2 F2
R' U' R' F' B2 L F' D L' B2 U R2 U' F2 B2 D L2 D' B2 R2
R U R F2 B L' B D' L U D' B2 U R2 B2 U D' L2 B2 D'
L2 F2 B D' L' D L B' U2 B2 D R2 D2 F2 D' F2 D F2 B2 U
B' U' R' U R B L2 U' F2 R2 B2 D2 B2 R2 F2 U' L2
R U R F2 B L' B D' L U2 F2 B2 D2 R2 U' F2 B2 D F2 B2
F U R U' R' F L2 U' L2 U L2 F2 R2 D B2 D' R2
F U R' U' F R' U R' U R2 F2 R2 B2 L2 U' R2 D' F2 L2 D'
F2 U F' U R U' R' F U' F2 U' F2 U R2 B2 D' L2 D B2 R2
F R L2 U R' U' L2 F D' F2 U' F2 L2 D' B2 L2 D2 F2 R2 U",F' U' L' U L F,3_oll,OLL,333,P Shape,,"#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F",0.0,
333_oll_34,34,checked,"R F R2 F' R U D' L2 D R2 D' L2 U' D R2
L2 U L B' U' B U L U B2 U' B2 U' L2 B2 U2 B2 U' L2 U
R F R2 F' D L2 D' R F2 B2 U' L2 U B2 D2 L2 U' R2 B2 D'
L B L2 B' L U' L2 U F2 D2 B2 D B2 D F2 L2
R2 U B' D R D' R' B' U B2 U' L2 U B2 R2 U2 L2 U F2 D
F2 R2 B R' B2 R B U' L2 U' F2 L2 D' R2 B2 U' F2 L2 D2 L2
F' R' F' R2 B' R B U2 F2 U F2 U' F2 U' R2 U2 F2 U R2
F2 U' L D' F' D F L D' L2 U' F2 L2 D L2 U' F2 U' F2 U2
R F R F2 L F' L' U2 B2 D B2 U' F2 U B2 L2 B2 R2 U' F2
R' U' R' U R B' R B' R2 U' B2 D B2 D' R2 U B2
F U F U' F' L F' L' F2 L2 U' F2 U2 L2 F2 L2 U2 L2 U' L2
R F R F2 L F' L B2 D B2 L2 D2 B2 L2 D' B2 D' F2 U'
F' U2 F' L F L' U2 F R2 U2 F2 U' R2 U' R2 F2 D R2 D'
F2 R' F U2 F' U2 F' R F2 B2 R2 D F2 R2 U B2 R2 D R2 L2
F R' F' U2 L' B2 L F2 B2 D F2 U F2 L2 U B2 U' F2 U R2",R U R2 U' R' F R U R U' F',3_oll,OLL,333,C Shape,,"#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F",0.0,
333_oll_47,47,checked,"R D L2 D2 B' D B R D2 F2 R2 U' R2 F2 L2 D2 R2 U'
R D L2 D2 B' D B R L2 B2 L2 D B2 L2 B2 D' R2 U' L2 U'
R' F R' D R2 B2 D2 R' F' R' B2 D' L2 U2 F2 L2 D' F2 U F2
F D' F2 L' U' L U2 F2 D F U2 R2 U' R2 U' F2 R2 U R2
L F2 R2 F L F2 R2 F' U B2 R2 F2 D L2 D F2 R2 L2 B2 U
L F2 L2 B L F2 L2 B U2 D2 F2 U2 B2 R2 B2 U2 R2 D2
R U2 B' R F2 B' L' B' L B' L2 U' L2 D F2 R2 D' R2 U R2
R B2 L F' D2 F B' L' B' R' B2 R2 U L2 U' F2 D2 F2 R2 B2
F' L2 B' D2 F2 R B' R F D2 F2 U' R2 U L2 U' R2 U B2
L F2 R2 F L F2 R2 F R2 F2 L2 U F2 R2 F2 U' F2 R2 F2
R B' R' B R2 U' F' B2 U' F U D2 F2 L2 D F2 D B2 U'
L F2 L2 B L F2 L2 B' U2 F2 R2 B2 D2 R2 U R2 L2 D R2 L2
L U L' U' L2 U2 B L' B' D L2 D' L2 U2 L2 B2 U B2
R U' B' U' R' U F' R2 D2 B' D2 B2 R2 U' F2 U' F2 U F2 U
R U2 R2 F' R U F' L' U' L' U F2 D' F2 D R2 U' R2 L2 F2",R' U' R' F R F' R' F R F' U R,3_oll,OLL,333,Small L Shape,,"#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F",0.0,
333_oll_32,32,checked,"R U R U' R' F R' F L2 U R2 U' L2 F2 B2 D L2 D' B2 U'
F2 U F' U R U' R' F U2 L2 U2 R2 B2 D B2 R2 U' L2 F2 U2
F' U' F' U F R' F R U' R2 F2 L2 D R2 B2 R2 D' R2 L2
R F2 B U B' U' F2 R U F2 U' R2 U R2 U F2 U' R2
R' B' R2 B R F2 D B2 U' B2 R2 U2 D' F2 R2 F2
F R' U R' U' R F U' L2 D B2 R2 D' L2 U2 F2 R2 F2 U'
R2 B2 L B' L2 B L U R2 U2 L2 U L2 U R2 U' B2 R2 U
F U' R' F' U2 B2 D L' F2 R2 D' B2 L2 B2 R2 D' B2 L2 U L2
R' B' R' B2 L' B L B2 U F2 U2 B2 L2 D L2 B2 U' F2 R2
R' B' R2 B R U D2 B2 L2 B2 D' R2 B2 U B2 D' F2 U'
R' L' D2 R F' L2 F L U' F2 U F2 R2 U B2 U' R2 U' F2
F R' U R' U' R F U2 R2 F2 R2 F2 U F2 U F2 U R2 U
F U' R U2 R' U F U' L2 U2 F2 U L2 U2 F2 U' L2 U2
F2 R2 F L' U' L U F B2 L2 F2 D R2 F2 B2 L2
F U R' U' F R' U R U L2 B2 U2 F2 B2 U' R2 U B2 R2 D2",L U F' U' L' U L F L',3_oll,OLL,333,P Shape,,"#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000",0.0,
333_oll_2,2,checked,"L U2 R' F U2 R' F' L' D' B2 D' F2 D B2 D' L2 F2 D2 R2
R' U2 L F' U2 L F R D B2 D F2 D' B2 D R2 F2 D2 L2
R U2 L' B U2 L' B' R' U' F2 D2 B2 R2 D B2 L2 U L2 D
R U2 L' B U2 L' B' R' U F2 D2 R2 D B2 L2 U' L2 D2 R2 D'
R' U2 L F' U2 L F R L2 U' B2 L2 U B2 U' B2 U' L2 U2
B2 L' B' L' U2 L' B L U2 R2 D F2 U' F2 D F2 U L2 D2 R2
R' U2 L F' U2 L F R U L2 B2 U2 B2 D' B2 R2 U' R2 D
B2 R B R U2 R B' R' U2 L2 D' F2 U F2 D' F2 U' R2 D2 L2
R' U2 L F' U2 L F R' D' L2 U' B2 U L2 F2 D' R2 D2 R2 L2
R' U2 L F' U2 L F R' F2 R2 U L2 B2 U' R2 D R2 U B2 U2
F' L F L U2 F' L F U' F2 U2 L2 U' F2 U2 L2 U F2 U2
R' U2 L F' U2 L F R U' B2 U' L2 U B2 U L2 B2 U B2 U'
L2 B L B U2 B L' B U' L2 F2 D' R2 U L2 B2 D' R2 D2 L2
R' F2 L F L' F B' R2 B R U B2 D2 F2 D F2 D B2 U' R2
R D2 R2 F' U' L F' U2 F2 R D L2 D2 B2 R2 U' F2 U' R2 U'",r U r' U2 r U2 R' U2 R U' r',3_oll,OLL,333,Dot,,"#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F",0.0,
333_oll_21,21,checked,"R U B2 R' B2 R2 U' R' U L2 F2 R2 U L2 U L2 U' F2 U' L2
R U B2 R' B2 R2 U' R U R2 B2 L2 D2 B2 L2 U F2 U R2 F2
R U B2 R' B2 R2 U' R' B2 L2 D2 L2 U L2 D R2 D R2 L2 U2
R' U' F2 R F2 R2 U R F2 L2 D2 F2 L2 U B2 U R2 B2 U
R U B2 R' B2 R2 U' R U2 L2 D' R2 F2 U' D2 F2 L2 D' B2
R U B2 R' B2 R2 U' R L2 F2 R2 D2 R2 L2 U' L2 D' R2 D' L2
R U B2 R' B2 R2 U' R F2 L2 B2 D L2 F2 B2 U' R2 U' R2
R U B2 R' B2 R2 U' R U2 F2 B2 D L2 B2 D' B2 L2 D L2 F2
R' U' F2 R F2 R2 U R' L2 B2 R2 D2 R2 L2 U L2 D R2 D L2
R U B2 R' B2 R2 U' R U' F2 D B2 D' F2 B2 R2 B2 R2 U2 R2
R U B2 R' B2 R2 U' R U R2 B2 R2 U2 F2 L2 D B2 D L2 F2
R U B2 R' B2 R2 U' R' B2 R2 U2 R2 U F2 L2 D' L2 F2 U
R B2 R' U F2 L' D' L U2 L2 D' L2 U' R2 U' R2 F2 U'
R U' L' U' B2 L U' R U' F2 U L2 D2 R2 D' B2 D L2 U F2
R D L2 B2 D' B2 D' R L2 U R2 U D2 R2 U L2 U L2 D' R2",R U2 R' U' R U R' U' R U' R',3_oll,OLL,333,Cross,,"#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#000000",0.0,
222_oll_5,5,checked,"F' U L2 F2 U L'
F' U R2 F2 U R'
R' F U2 R2 F U'
L' U F2 L2 U F'
F' U F2 R2 U R'
F' R U2 F2 R U'
F' R F2 U2 R F'
R' F R2 U2 F R'
R' U R2 F2 U F'
R' F U2 R2 F R'",L U' F2 L2 U' F,2_oll,OLL,222,,,"#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000,#3F464F",0.0,
333_oll_50,50,checked,"L F2 R2 F L F2 R2 F R2 U2 L2 B2 R2 D2 B2
B2 R B R' L2 F' D2 F L2 U2 L2 U F2 U L2 U' B2 U R2 D
R B2 L2 B R F2 R2 B' U2 B2 L2 B2 U2 L2 U R2 L2 D R2 L2
F2 L F R2 L' F' R2 F' R2 U' F2 D' F2 D R2 F2 U R2 U F2
R U2 R2 D' F' R2 U2 R2 F R U R2 B2 L2 D' L2 B2 D R2 U2
R D L2 D2 B' D B R D2 L2 D' B2 L2 D' L2 B2 R2
F L' B2 D' R' D R2 B2 L F R2 F2 B2 L2 U' L2 U L2 U B2
F2 R' F' R B2 D2 B' L2 B D2 L2 D L2 B2 U2 F2 D' F2 D F2
R D L2 D2 B' D B R F2 R2 U2 B2 U R2 F2 D2 R2 U'
L F2 L2 B L F2 L2 B R2 U' B2 L2 F2 D' F2
L F2 L2 B L F2 L2 B R2 F2 B2 U' B2 R2 F2 D' B2
F D' F2 U L' U F' L2 D' L U B2 U' B2 D L2 D F2
R2 U' R' F R' U2 F U2 F' U R2 U2 F2 U F2 R2 D R2 D' R2
F U' R' F R2 U R2 D R' D R2 L2 U L2 U' R2 D2 R2 F2 U2
F R2 F2 L F R2 F2 L D2 B2 U F2 R2 L2 U' F2 D L2 U' B2",r' U r2 U' r2 U' r2 U r',3_oll,OLL,333,Small L Shape,,"#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000",0.0,
222_oll_4,4,checked,"L D' L2 y' L2 D' L
R F' R2 U2 F' R
F U' F2 R2 U' F
F U' R2 F2 U' R
R F' U2 R2 F' U
F U' F2 R2 U' R
F R' U2 F2 R' U
F R' U2 F2 R' F
R F' U2 R2 F' R
R U' R2 F2 U' F",L' D L2 y L2 D L',2_oll,OLL,222,,,"#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000",0.0,
222_oll_1,1,checked,"R B U B' U' R'
L F U F' U' L'
F' R' U' F R F
R' F' U' F U R
F U F U' R' F'
R' U' F' R U R
R F R F' U' R'
F R F U' F' U'
R F U F' U' R'
R' F' R' F U F",R U B U' B' R',2_oll,OLL,222,,,"#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F",0.0,
333_oll_35,35,checked,"R' B' R2 B R U' F2 R2 U F2 L2 D2 L2 U F2 U2 L2 D' B2 L2
L' U B L U2 R2 D' F R2 U B2 U2 R2 D' L2 D' F2 L2 D' R2
F L F2 L' F R2 U L2 U' B2 D' B2 U L2 F2 U F2 U' R2
R' B' R2 B D' L2 D R' U2 F2 U2 D B2 D2 F2 L2 D F2 R2 F2
R' B' R' B2 L' B L U2 R2 B2 R2 U2 B2 U R2 U R2
R U R U' R' F R' F U' B2 U B2 D' R2 D R2 F2 U2
L U F' U' F' U F U' L' U F2 D R2 D' F2 R2 U' F2 U R2
R' B' R' B2 L' B L F2 U2 R2 F2 R2 U2 F2 U' B2 U' R2 B2
F' R L' U' L U R' F U F2 U' F2 D R2 U B2 U B2 D' R2
F R' U R' U' R F U' F2 U F2 U' B2 D2 F2 L2 D' L2 D' B2
F R' U R' U' R F' U F2 D' L2 U F2 L2 U L2 F2 L2 F2 D
R2 U' F D' R' D R F' U R2 U R2 U' R2 D B2 D' B2
R B' R' U2 F' L2 F U' R2 U' B2 U' F2 B2 D F2 U R2
R' U2 R' F R F' U2 R U' R2 U B2 L2 D' F2 D L2 B2
R U B U' B' R F2 B2 R2 L2 U' B2 U B2 D' B2 D F2 L2",R U2 R' R' F R F' R U2 R',3_oll,OLL,333,Fish Shape,,"#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#000000,#3F464F,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F",0.0,
333_oll_56,56,checked,"F2 U F R' F U2 R' U2 R B2 L2 D' R2 F2 D F2 R2 D2 L2 B2
R F' B L' B L' F B2 R U' F2 U B2 U' L2 D' F2 D B2 D'
R F' B L' B L' F B2 R U' F2 U B2 D' B2 U' F2 U R2 U
F2 U F R' F U2 R' U2 R B2 L2 D R2 F2 D2 B2 L2 U' R2 F2
F2 U' F' L F' U2 L U2 L' B2 R2 D L2 F2 D' F2 L2 D2 R2 B2
F U R' U' F D R' U R' U F2 L2 F2 U' F2 U B2 D2 L2 U2
R U B2 U' L' B' L B' R F2 B2 D' L2 D F2 B2 R2 D' R2 D
R' F' B L F' L F2 B' R' U B2 U' F2 U L2 D B2 D' F2 D
F U R' U' F D R' U R' D' F2 B2 D' B2 D B2 L2 U D B2
B2 U' B' R B' U2 R U2 R' F2 L2 D R2 B2 D' F2 L2 U2 R2 B2
R' F R' F U' D2 F' D2 F U F2 R2 U' B2 U B2 U' B2 U' B2
R' U' F2 U L F L' F R F2 L2 U' L2 D F2 R2 U R2 D'
R B' R' F2 D' L2 B L2 B' L2 D F2 U2 R2 U' B2 U' B2 U R2
B2 R B R' L2 F' D2 F U' L2 D F2 D' R2 U2 L2 F2 R2 L2 F2
R B2 L2 B R F2 R2 B' U L2 B2 R2 F2 D B2 D' F2 D B2 R2",(r' U' r) U' R' U R U' R' U R r' U r,3_oll,OLL,333,I Shape,,"#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F",0.0,
333_oll_9,9,checked,"R' B' R U' R U B U' R B2 U B2 D' R2 D
R' B' R U' R U B U' R' B2 U' R2 D R2 F2 U R2 F2 B2 L2
R U2 R' F' U F' L' U' L F2 D R2 D' F2 R2 U' F2 U R2 F2
L U' F' U' L U D F L2 D B2 R2 U D2 B2 L2 F2 U L2 U'
R B2 D' B D B R U F2 U' R2 B2 D B2 U2 R2 F2 R2 U'
L F R' F R F2 L F2 B2 U F2 U' F2 D F2 D' B2 L2
B' R2 F' B2 L F' L B' R2 U' L2 U F2 B2 L2 D' R2 D B2
L2 B L' F' L' F L2 B' D L2 D' F2 R2 D R2 F2 B2 U B2 U2
L F' U' F' L U D F B2 U' F2 R2 B2 U' L2 D L2 D2 F2 D
R B2 D' B D B R D F2 L2 F2 L2 F2 D' R2 U' L2 U
L2 B L' F' L' F L2 B D' B2 U L2 U L2 U' L2 B2 D B2 U
L F R' F R F2 L U' L2 U2 F2 U L2 U L2 U' F2 L2 U2 L2
F U2 F R' D R F' U2 F R2 F2 B2 U B2 U' F2 D' R2 F2 U2
R2 B' D' R' U' R U D B U2 F2 U' F2 U' F2 U2 F2 U' R2 U'
B U' L' U' B U D L' D R2 L2 U R2 U' L2 D2 L2 B2 U",R U R' U' R' F R2 U R' U' F',3_oll,OLL,333,Fish Shape,,"#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F",0.0,
333_oll_42,42,checked,"F2 R' F U2 F' U2 F' R U B2 U L2 U' B2 U B2 L2 F2 B2 U
L' U' B' U B L F2 U' R2 B2 L2 D L2 B2 R2 U2 F2
R' U' F' U F R U2 R2 U F2 L2 B2 D' B2 L2 F2 U2 R2
B2 R2 L' D B D' B' L U2 R2 U' B2 U2 R2 F2 L2 B2 D' L2 F2
R' F' U' F U R F2 U2 R2 B2 L2 D' L2 B2 R2 U F2
R U B U' B' R B2 U B2 U' B2 R2 F2 D' L2 D F2
R U B U' B' R U F2 L2 B2 D' B2 L2 F2 U2 R2
F U R' U' F' R' U R U2 F2 R2 B2 D' F2 B2 U' B2 L2 B2
F2 L F' U2 F U2 F L' U' F2 U' B2 R2 F2 R2 U' B2 D L2 D'
F U R' U' F R' U R' L2 B2 U L2 B2 D R2 U' L2 D F2 L2
R' F' U' F U R F2 U R2 B2 L2 D' L2 B2 R2 U2 F2
F R B' U2 L2 B R' F U L2 D' L2 D L2 U R2 D2 B2 R2
R' F U' F U F' R B2 U' L2 U R2 L2 U F2 R2 D B2 U' L2
R B L' U2 F2 L B' R D' B2 D' L2 U B2 D L2 D R2 U L2
R2 B2 R U' F' U F R' F2 U B2 U' B2 D B2 D' F2 R2",R' U' R U' R' U2 R F R U R' U' F',3_oll,OLL,333,Awkward Shape,,"#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#000000",0.0,
333_oll_33,33,checked,"R2 B R' U' B' R' U R2 F R2 B' R2 F D2 B D2 F2 R2
R L D2 R' B L2 B' L D F2 U2 F2 L2 D' R2 D L2 F2 D R2
R U' B' R' U2 L2 D F U R2 B2 U B2 R2 U' L2 U L2 F2 L2
L B L2 B' L U L2 D F2 L2 D2 B2 R2 U D B2
R2 U B' D R D' R' B' U D B2 U F2 U L2 F2 R2 U2 B2 U'
F2 R2 B R' B2 R B L2 D L2 D F2 L2 D R2 B2 U L2 F2 U2
F2 R2 B R' B2 R B U R2 F2 D' F2 U L2 D' L2 F2 B2 D2 B2
R' U' R' U R B' R B U' R2 F2 U2 R2 F2 R2 U2 F2 U
R F R F2 L F' L U' B2 U B2 D' R2 D R2 L2 F2 U2 R2
R' U' R' U R B' R B U F2 R2 F2 U2 F2 R2 F2 U
L' F B' U' B U F' L F2 U L2 D2 R2 B2 D' R2 D' L2 U
R F R F2 L F' L U' F2 R2 B2 D2 R2 D R2 U' B2 U B2
R2 B2 R U' F' U F R L2 F2 L2 U' R2 L2 D' R2 L2
F2 R' L2 D F D' F' R B2 U' R2 B2 D B2 R2 U B2 L2 U F2
R2 F D' R' D R F D F2 R2 F2 R2 D' R2 B2 U' B2 U F2",R U R' U' R' F R F',3_oll,OLL,333,T Shape,,"#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#3F464F,#000000,#000000,#3F464F",0.0,
333_oll_54,54,checked,"R2 U' R' F R' U2 F U2 F U2 B2 R2 F2 D' F2 R2 D' F2 D2 B2
L2 U' L' B L' U2 F R2 F D' F2 U2 B2 L2 B2 U' F2 R2 D2 F2
R' F' U F R' U' F D' F' U2 F2 D R2 F2 U F2 R2 F2 U' R2
F U' R' F U R' U' D R L2 D' B2 L2 D L2 F2 U2 R2 B2 U
F' U2 R B2 L B2 R' U2 F U' L2 D' B2 D L2 B2 U L2 U' B2
R' U' R B2 U D F' L F' D R2 L2 D B2 U' F2 U2 R2 D L2
F U R2 U' B' R' B R' F' R2 U2 B2 U' R2 U B2 R2 D B2 D'
F R' F' B2 L U R2 U L D' L2 U2 R2 B2 R2 L2 D' R2 D' L2
R U R B2 U D2 F L' F L2 D' B2 D2 F2 R2 D R2 U
F' L F B2 L' B' L2 B' L' U B2 R2 D2 B2 R2 U' F2 U' L2 F2
R' U' R' B2 U2 D' B' R B' R2 U F2 U2 B2 L2 U' F2 B2 R2 U'
F' U2 F' U2 D' F' L' F L U2 L2 U L2 U F2 U F2 U' F2 D
L F' L' B2 D' R2 F R2 F' R2 D F2 B2 D F2 D' L2 U L2 U2
F2 L F R2 L' B' D2 B U' F2 U2 R2 U' B2 D B2 U' F2 U R2
R U2 R' L' B L F2 L2 B' U' F2 L2 D' L2 D F2 L2 U F2 U2",(r U2 R' U') R U R' U' R U' r',3_oll,OLL,333,Small L Shape,,"#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#000000,#000000,#3F464F,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000,#000000",0.0,
333_oll_16,16,checked,"L F R' F R F2 L U' F2 R2 B2 D B2 R2 F2 U2 L2
R2 L' B R2 B' R2 B L U R2 B2 U' B2 R2 B2 U' B2
R' L2 F L2 F' L2 F R U' F2 L2 U L2 F2 L2 U L2
R B L' B R D2 L U' F2 L2 B2 D R2 B2 R2 D2 L2 U2
R U R' B' U' R2 U R B L2 F2 U L2 B2 R2 D B2
R B2 D' B D B R D' L2 U' R2 U R2 B2 U' R2 U L2 F2 D
R B2 D' B D B R U' R2 U2 B2 U' R2 D' B2 U2 B2 R2 B2 D
F U2 D' F R' D R U2 F' R2 U' L2 F2 D L2 U' R2 U B2 U'
L2 B L' F' L' F L2 B' L2 F2 U L2 D2 R2 B2 D' R2 D' L2 U
F U2 F U F' R' F D R' U D2 F2 D2 F2 U R2 U' F2 D'
R U' B' U' R U D B' U B2 U' B2 D L2 D' L2 U' B2 D' R2
L2 B L' F' L' F L2 B' U' F2 D2 B2 R2 D B2 D F2 U'
L F R' F R F2 L F2 U' B2 U F2 R2 F2 L2 D F2 R2 U L2
R' L2 F L2 F' L2 F R B2 U B2 R2 U L2 U' L2 D R2 U
F2 L F' R' F' R F2 L U' R2 L2 U' L2 U R2 U L2 F2",r U r' R U R' U' r U' r',3_oll,OLL,333,Knight Move Shape,,"#3F464F,#000000,#3F464F,#000000,#3F464F,#3F464F,#000000,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F,#3F464F,#3F464F,#3F464F,#3F464F,#000000,#000000,#000000,#3F464F",0.0,
